-N4DgbLH-KE7iVBONoDj	I'm sorry, I do not think I have this information						
-NBg9Agc7qdiT_qzbTUK	Parisian Gnocchi are a French gnocchi variety. The name is also used in France in the dish known as "gnocchis à la parisienne", a hot dish comprising gnocchi formed of choux pastry served with Béchamel sauce. A specialty of Nice, the "gnocchi de tantifla a la nissarda", is made with potatoes, wheat flour, eggs and "blette" (Swiss chard), which is also used for the "tourte de blette". "La merda dé can" is longer than the original gnocchi.	8	7	6			
-NBRqjMI5Uc0fBM7iDja	At this step not, but you need to make sure that you pick the right basil for your pesto.						
-NAE_8yB5_YulMKemNtJ	I believe that the best indicator of freshness is the colour of the leaves. Once they turn from green to brown, it is all over for the pesto.To boost the 'shelf-life' of the pesto in the fridge, make sure that it is completely covered with olive oil before sealing the container.	3	3	3			
-N5tutRUv_7Md1cjyTHJ	So as you can read from that definition, it is essentially the step we performed when putting the apples in the bag!						
-NBXiGI_iEaQnYhQ0Gv7	Yes sure! Check from minute 7:10						
-NBX08L48ufKJTZor2yh	But which effect? ;)						
-NBXbWpWqE1JVFAeO47h	Blanching is heating the meat (by boiling or steaming) for a specific number of minutes.	2	1	1			
-NBRrvL4LNhnsilP9YpC	There are still some steps to cover to get a delicious pesto						
-N5jzstWNMzMe5Fe-cY7	Regarding this step, can you tell me why it is that it's really, really hard to ruin a roast duck?						
-NBXBjG6u6-Z2EJZoKDF	Let me see...						
-N4Mt-pA9XegJ0URSGCZ	I'm sorry I do not have a video for this recipe.						
-NAj2wlBfY12n8lLkj6b	https://www.seriouseats.com/thmb/hQRpZyPXA4ZTG88KtuqFrUcTpIw=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2019__01__20190116-cheese-souffle-vicky-wasik-28-1500x1125-c9ea5aba3a0d46bfbce6aeb4303500a1.jpg						
-NBWxhWmGkE30PhlBYtZ	Alright, that's actually not a bad choice.  Cooked side-by-side, there's absolutely no detectable difference between the wooden spoon and the stand-mixer method, provided you beat extremely vigorously.	1	1	1			
-NBXbbT3GXscSt67UY_P	Blanching helps set the bird into picture-perfect form; the skin tightens in the hot water, and because the duck is buoyant, any potentially asymmetrical effects of gravity are negated.	3	3	3			
-NAj273Wof32CXUOgnkH	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Souffle. Make sure you have all the ingredients and tools and feel free to ask questions. Just to remind you, your goal today is to interact with our chatbot and ask questions about the history, science, and techniques associated with a specific step. Whenever you feel ready, feel free to start!						
-NBWuuk1EnLzQQHHIck1	Was it helpful?						
-NBMClFqXrbV8SFFMP0F	Replacing a quarter of the flour worked well.	1	0	1			procedural?
-NBXARJuJIU-Ui8wAfiY	Yes.						
-NBXfY5Ay7kvhL4o_5YK	Do you know that  duck is a magical animal?  Unlike a chicken, which has delicate white meat that reaches kindling-level dryness north of 155°F, and beef, which is loaded with loins that turn to jerky at high heat, duck is one of those special creatures whose every part is just as delicious served well-done as pink.	4	4	2			
-NBNJNBtv5XEbk6BdENe	Do you have more questions about the ingredients or would you like to go to the first step out of 9?						
-NBGqExPOKNOoQrQchYA	So blending the apples in a blender is not required. Instead, put the slices in the pie shell and try to make an effort to nestle the slices together as compactly as you can; it'll take a minute to pile all the apples into a mound, but they'll all fit so long as you've got a standard nine-inch glass pie plate.	0	0	4	procedural	procedural	procedural
-NBM5xOtldpYKGXMelEg	Let me see...						
-NAj-_VTqkqeTfeGm_2I	I'm sorry, I do not think I have this information						
-NBHhlBVHSLeNtDv1yeA	As specified earlier, in savory soufflés, like the cheese soufflé, the base is a thick béchamel sauce, usually calling for about three tablespoons flour per cup of milk. By whisking it constantly you ensure that it turns into a silky but pourable sauce, like the gravy you get on biscuits.	5	4	4	procedural		some procedural
-NBXY07XFvYbFkdq9QfB	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Duck à l'Orange. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-N4MrxewHmOxTXjTIDy3	I'm searching a response						
-NBRtKL7EMY2wz80LHq7	oh that's a good question						
-N5tv9mgGFYRtbawQGQA	So speaking of apples. Which kind of apple do you pick when baking an apple pie?						
-NBNFoMEjAR4VxBmjOUn	The cayenne pepper is a type of "Capsicum annuum". It is usually a moderately hot chili pepper used to flavor dishes. Cayenne peppers are probably named after the place Cayenne in French Guiana ad that's where they come from.	4	4	5			
-NBMSM15NkfJq4B5frgw	With a hot water dough, By adding flour directly to boiling water, you actually end up not only denaturing the proteins, but smashing them into small pieces.	3	2	2			
-N6Jm8K1KNG9QJmJw4NS	Yes you can use pink salt.  Himalayan Pink Salt is basically table salt with some added chemicals. It is merely dyed pink to help it blend better However, Himalayan Pink Salt is not processed like table salt. Himalayan contains additional trace minerals.	4	4	5			
-NBRqP0QOQCnmvlm8C4i	Sure!						
-NBHLhpeFR2iwj1s3nkO	In this step it is important you make sure the dough comes together in a ball and begins to gently steam .	0	0	1			procedural
-NBWtZkRRFwj2Y7nzxL4	Let me see...						
-NAjA6mLUKxhduswwlpX	Do you have any other questions on this step?						
-NBRrfaImPOkoq-GGd_y	exactly						
-NBMV7JBSPwhbaGZ6zzc	If we were to try and make gnocchi with a cold water dough we'd end up with dense, chewy nubs that taste more like damp bread.	2	1	1			procedural
-NAirCMkokAUosTr3FgV	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Apple Pie. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.						
-NBWuThRXPydHdT5iZ6R	Let me see...						
-NBRsIl9MOM7KEQuzXn7	Don't forget to pick the right type of olive oil						
-NBHiuqCd0JKbZ9aTFtu	Add too much more flour, for example, and your soufflé is going to start to resemble a cake; too little and it'll be too thin to hold its shape, spilling up and over the sides of its container.	2	2	2			procedural
-NBXhTdrhxCtWPEggrDH	The sweetness in sauce bigarade isn't meant to come from the orange component. It comes from the gastrique, which is essential to sauce bigarade. A gastrique is a sweet-sour mixture of caramel and wine vinegar, added in small doses to a sauce to flavor it.	4	4	5			
-NBHfe3qcckScMYdhqU6	As specified, it my take up to one minute to receive a response. Please be patient						
-NBMDBYekza9tWwgxLH1	Adding a couple teaspoons of baking powder to the mix helps bring a bit of air to the mix, forming a crust that is lighter and crisper, with increased surface area (and we all know that more surface area = more crispness, right?).	4	4	3	procedural	procedural	
-N6JmptOYpmHBpRWYX3c	that's perfect! Let's go to the next step!						
-NBHqIksxQHmARyzmpFO	Let's move on						
-N96LQ0ubLgdGLSvxp7p	Can you reformulate your question?						
-N8YKDq5Ny2apheBb8-o	Let me see what I can find :)						
-NBSPtdQMSnKS5rA2zhd	I'm sorry, there are no videos available for this recipe.						
-NBX_E0V-leNqdvrDmWA	Ok perfect, let's go to the next step						
-N5ewRLnWMgfbrdaRKjg	I would say it depends on how you cut it. But for this step, try to place skin side down in the pan.		0	1	procedural	procedural	procedural
-N8YPZgTpAXPvpxkk_F2	I'm sorry I do not have an answer to that question						
-N5jwIDZQwztj0buBt7C	I'm sorry I do not have any note on this specific step.						
-NBXjQnFbOslJlhgas9n	Well done! You reached the last step!						
-N4MsQTvfrJ_c5cwJgab	Cutting the protein-rich wheat flour with cornstarch, a pure starch that adds moisture-absorbing capabilities to the breading without adding excess protein.	4	3	1			
-N5eq_G9oU0tdXm-vCCH	Second, brining alters the texture of the meat by allowing dissolved proteins to cross-link with each other. This is the main principle behind sausage making—dissolved proteins can bond with each other, creating a pleasantly bouncy, tender texture.	4	4	4			
-NBRnxQxwSgNiAIfDBee	But only one of them is suitable for this type of pesto			1			
-NBRtHJxzO1uZdt_n2KZ	If you can find the Fiore Sardo, it will make a marginally better pesto sauce, but Pecorino Romano makes a darned good one, too (and, frankly, Parmigiano-Reggiano alone makes a great one as well).	1	0	3			
-N8YIedYn4hQBnj9yQn2	While it's often said that using a variety of apples can create depth of flavor, this can also introduce unnecessary variables into the equation, with some types breaking down more quickly to flood the pie with juice. When you stick with one type of apple, the pie's consistency stays the same from batch to batch; depth is created through a blend of brown sugar and spices that highlights the apples rather than overwhelming them. For this purpose, I'm a big fan of tart baking apples, like Granny Smiths.	3	5	6			
-NBRsDsS5Jgg04N_MvyE	For the pesto, you can add 3/4 cup (175ml) olive oil		0	1	procedural	procedural	procedural
-NBGse9ICax9Q4RYWkfW	Best would be to warm it in a 350°F (180°C) oven to restore the crispy crust and saucy filling. Probably about 15 to 20 minutes.	1	1	2	procedural	procedural	procedural
-NBM4Po72yJo9OVy-leY	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Southern Fried Chicken. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-N5es8o7Lcmg9tRHnwUS	1/2 cup cornstarch						
-NAj7TBap2IUio292d9Q	The most common shape for a whisk is that of a wide teardrop, termed a "balloon whisk". Balloon whisks are best suited to mixing in bowls, as their curved edges conform to a bowl's concave sides. However, with longer, narrower wire loops, the "French whisk" has a more cylindrical profile, suiting it to deep, straight-sided pans.	6	6	4			
-NBRoYyMMi-twUrUjvwS	Happy to hear that. Thanks!						
-NBRmwd2xjyhOzvTcX8T	Hello :)  How can I help you?						
-NBRmpXUm9LtcFh4Pj1M	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Pesto alla Genovese. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-N5erkKHphgbGtmxyyuT	Do you have any other questions about this step?						
-NBRo6_d_2vQVW83NOjX	If you want to make the very best pesto, get yourself a mortar and pestle from the Mediterranean.	1	1	1			
-NAj8dzZ2J5UEDabuqV1	The earliest mention of the soufflé is attributed to French master cook  Vincent La Chapelle, in the early eighteenth century. The development and popularization of the soufflé is usually traced to French chef Marie-Antoine Carême in the early nineteenth century.	4	4	4			
-N9kD1os862rQHrKkEUB	Ok thanks! Let me see what I can find						
-NAis_14B-_z4ttryPUp	https://cdn.jwplayer.com/v2/media/Ern2tc8F/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/Ern2tc8F.mp4						
-N6JjTYMREI1s4ckc5rc	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare The Best Pesto alla Genovese. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.						
-N9kFagUJlMsUk6amyFW	Unless you're reading this from Liguria itself, you probably don't have access to the prized basil of that region. If you happen to grow your own, lucky you. If you have access to a good farmers market that carries beautiful tufts of fragrant basil at the height of summer, definitely go for it. If you have to settle for supermarket clamshells of hydroponic herb, well, then, that's what it's going to be. Basically, get the best fresh basil you can, and that's all there is to it.	1	1	4			
-N4DazSWhIObEPPxZz6W	No it does not matter. Simply use paprika to add heat and peppery flavour	1	1	1			procedural
-NBSR47W3NVoPk5Wl_L5	Let me see...						
-N5k3j_gNKx8KLpwQPou	If you've ever carved a roast chicken or turkey before, then you've got nothing to worry about, because cutting the meat off a duck crown is the same as carving the breasts of any roast bird. And even if you haven't done much carving in your life, don't sweat it; it's easy. The most important thing you need to do in terms of carving happens before the duck even goes in the oven—removing the wishbone. As I mentioned in the primer for dry-aging ducks, I like to remove the wishbone after the birds have finished aging in the fridge. The skin and flesh around the neck cavity dry out during the aging process, making it easier to locate and cut out the wishbone cleanly, without taking a chunk of breast meat with it. Once the crown is roasted and rested, carving the breasts off the cage is pretty simple. Use a sharp knife, preferably a slicer with a long thin blade that allows you to cut with smooth even strokes. Slice into the breast on one side of the breastbone and use steady, smooth knife strokes, riding the contour of the breastbone with the blade and gently pulling the breast back with your off-hand as you cut. The breast will gradually pull away from the cage, and you can cut it away completely at the point where it connects with the shoulder joint. Remove the second breast and then set aside the crown carcass for making another batch of duck stock. Take a second to trim up the breasts before slicing and serving. The bottom edge of the breast where it protruded from the crown has very little meat along with some tough cartilage and skin. Place the breasts skin-side-down on your board, trim off those pieces, and discard them. On the upper edge of the breast, you will find a large pocket of fat between the meat and skin. I like to trim that away as well. Now you get to pick your preferred slicing presentation for serving. You can slice the breasts crosswise into 1/2-inch-thick pieces that are ideal for a family-style meal or in half, lengthwise, if you're going for more of a minimalist fine-dining vibe.	1	2		procedural	procedural	
-NBSTSr2DDPsdSEnoryz	You are welcome						
-NBHohL6WnJpYOzSflh8	Why do you think the folding part is important?						
-NBHgaTTMyjKIn7_e_8H	For the first step, I also want to highlight that using Parmigiano cheese there is quite important!	1	0	1			procedural
-NBNLTzwGY-iROPZX4Gw	Egg yolks get whisked in for even more richness, and, when in the oven, coagulation—as the eggs cook, they set, just like when you fry or scramble them, allowing the soufflé to hold onto its loft for at least some time before deflating.	3	3	3	procedural		
-NBWwPL_UuSG9c5ffQU1	That's true! hot water dough is easy-to-shape the stretching is easy, and, what's more, the gnocchi keep their stretched-out shape even after they begin to cool, ensuring that they stay light and tender no matter how we choose to finish them off.	3	2	4			
-N5twHxhPHOfNraghQrP	Alright let's go on with step 3:   Add tapioca starch to the apples, reseal, and toss to combine. Pour apple filling into the prepared pie shell, nestling the slices into a flattish mound. Stand top crust a few seconds at room temperature until pliable, then drape on top. Pinch to seal both crusts together and trim to 3/4 inch. Tuck the dough under itself, so the pie looks something like a bonnet, or crimp into loose waves (the crust will not hold a tightly crimped design). Refrigerate the pie until cold and firm, at least 30 minutes or up to 1 hour. Meanwhile, adjust oven rack to lower-middle position and preheat to 400°F (200°C).		0		procedural	procedural	just the step
-NBM6Pn-LF9psTijFTpR	I'm sorry, I do not think I have this information. But manual whisking should be enough here.						
-N5k0CqatpIoyzvGk3N2	So   the sweetness in sauce bigarade isn't meant to come from the orange component.  It comes from the gastrique, which is essential to sauce bigarade.  A gastrique is a sweet-sour mixture of caramel and wine vinegar, added in small doses to a sauce to flavor it.	4	4	4			
-NBN1nKKLc1By2OXC5rq	Do you have any other questions or would you like to go to the next step?						
-N6JkOE6sOBVoeeNZusV	However, If you want to make the very best pesto, get yourself a mortar and pestle from the Mediterranean.	1	1	1			
-N5ttmCrFspxjDyZlHh-	https://www.seriouseats.com/thmb/6bJUb2Ie5xzhKxlHrZRnYGZSM50=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik-6-34d10f7c606748b7943f0d1629d3d632.jpg						
-NBXDuQyeMnOq1BqkgDi	You are welcome						
-NAdLVdEtR_eG8nKsUNl	That's a great question! Let me see what I can find						
-NBM7585yS1_dj7s0uca	As the meat sits, the saltwater will slowly dissolve key muscle proteins—most notably myosin, a protein that acts as a sort of glue, holding muscle fibers together). As the myosin dissolves, three things take place:	2	3	3			
-NBMXdYVAwxyPxRxAyrI	Besides, at this step, make sure you do not add the flour and eggs to the mixer and only then pour in the boiling water and butter mixture.	0	0	2	procedural		procedural
-NBHh2VG9zjey0zg2DxX	https://www.seriouseats.com/thmb/aGIVYcfiQHMRCuaTwL9wj2Fpsa8=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2019__01__20190116-cheese-souffle-vicky-wasik-33-1500x1125-b86db36dac9d4bfaafa75d94c79b54b7.jpg						
-NBM_4sLvfNaDk2Wj3nN	So the goal is to pipe and cut as many gnocchi as you possibly can within about a minute so that the last gnocchi that drops in won't be too far behind the first one that entered the pool.	1	0	1	procedural	procedural	procedural
-N4Dg9PnC5Mi6v2vok8e	It's highly recommended to use a wok or chicken fryer	0	0	1			procedural
-NBM_Kav5cPT2kkh_kxM	However, before you transfer the dough into a piping bag or a zipper-lock bag with the corner snipped off, you should let it rest for 20 minutes or so.		0		procedural	procedural	step?
-NAdLjq9zQdf48CsVHvv	I'm sorry, I do not think I have this information						
-N5tsRkfNBFzR7DfuSOC	Oh sorry that shouldn't be like that. So this is step 1:						
-NBHigGRmaNXkLXOGVup	Sorry don't want to seem serious. I just want to emphasise this. Do you know why this is important?						
-NBXdUslVcIhgOm85gXM	A roast duck is essential for duck à l'orange, but it's not what defines the dish. The Bigarade sauce is what puts the orange in it. "Bigarade" is the French name of bitter oranges, also sometimes sold as Seville oranges.	4	4	5			
-NBMDJ5g6IUp_3nLYPCi	The reason is: baking powder raises the pH of the skin, causing it to brown more efficiently and the thin film of protein-rich liquid around it to form microbubbles that can add crispness.	3	3	3			
-N5esEpzO-3ZmZmRp8Qb	Add 3 tablespoons of the marinade from the zipper-lock bag and work it into the flour with your fingertips.		0		procedural	procedural	step?
-NBM4qPJT1_OQMboWpmm	Do you see it already?						
-NBg8fqCMAvUcbGxHFf7	Let me see...						
-NBN2EjKTSGk7KzSDOQn	An egg wash is often used to make pastries shiny and golden or brown in color, and it also is used to help toppings or coatings stick to the surface of the pastry, or to bind pastry parts together.	3	3	3			
-NBN2XZERdRr5w3kvx7m	In this step. also, make sure the vents are not too narrow.	0	0	1			procedural
-NBHPBmjEykJ_xIY43P6	I'm here to support you during the process. So feel free to ask questions about this step.						
-NBXA8VfNWOzdk3NjqCM	The name is the past participle of the Genoese verb (Italian: ), which means "to pound", "to crush", in reference to the original method of preparation: according to tradition, the ingredients are "crushed" or ground in a marble mortar through a circular motion of a wooden pestle. This same Latin root, through Old French, also gave rise to the English noun "pestle".	4	4	3	some procedural		
-NBHqRcb60FyJ6q73znQ	Oh yes it is :)						
-N96LNgoh3fFPuG8DIea	You should use Dijon mustard	1	0	1			procedural
-NBSHkDBRbOY-0EPS8K4	Can you specify your question?						
-NBNEpqwUAeWTlD449G_	Do you have any questions about the ingredients required to make Savory Soufflé?						
-NAjCPnzuvd6v1BVpyq1	Congratulations! You reached the last step in the recipe.						
-NBMTjrOtwjctXxOknJ7	So the word "gnocchi" may be derived from the Italian word "nocchio", meaning a knot in wood, or from "nocca" (meaning knuckle). It has been a traditional type of Italian pasta of (probable) Middle Eastern origin since Roman times. It was introduced by the Roman legions during the expansion of the empire into the countries of the European continent. Parisian Gnocchi or "gnocchis à la parisienne", is a regional French variety comprising gnocchi formed of choux pastry served with Béchamel sauce.	8	8	7			
-N5tvmNIj7XU2Qg86L4L	Alright, I see. They are, indeed, very delicious. Another reason is that they're high in pectin and hold their shape nicely in the oven, which keeps the filling thick, and they're tart enough to offset the sweetness of embellishments, like a scoop of ice cream or a dollop of chantilly.	4	4	4			
-NBSQSraqX_jFgv-OMpz	I'm sorry I do not have answer for this question						
-NBXaclVkssBYz78vFnn	In this step, I would recommend blanching the bird.				procedure		
-N5jyaPisV0mE1whzqZv	In this step, we will start preparing the bigarade sauce.				procedure		
-N5erqo8I7DJmahq8Bds	Sure!						
-NBXU3qaGoIT7SdggmEb	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Parisian Gnocchi. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-NBXVPmL1GnuRISQ4hVQ	I'm sorry, I do not think I have this information						
-NBHh8k9FmKBWsC5k-l9	It does, right? :)						
-N5el_nqQ718gSGgSR17	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare the Best Southern Fried Chicken. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.						
-N5jzBFiyUH8VFdrgiuv	Before proceeding further, do you have any questions about this step? Making a good brown stock is essential for the Bigarade sauce	1	1	1			
-NBHi3P31KsGZsu4BXZB	But be careful. The amount of flour you are using here is also very crucial for the outcome!			1			procedural
-NBHn_2WJe8CofGqpqxw	It needs to be firm just like on the right part of the picture:	1	0	1			procedural
-N5exgaR8VD_MP4i-VQf	This is what you should have						
-N5ttnyfg9bxg0e8BD35	The liquid you see after macerating the apples is a syrup composed primarily of brown sugar dissolved by a small amount of tart apple juice.	2	1	1			
-N5jxPrQYegkeCmf2Gtk	The blanching helps set the bird into picture-perfect form; the skin tightens in the hot water, and because the duck is buoyant, any potentially asymmetrical effects of gravity are negated.	3	3	3			
-NBM77taUu5L6vt1DXax	First, the ability of the meat to hold onto moisture increases.	1	1	1			
-NBSG6M0QoVQeyBJpolJ	There are a number of both savory and sweet soufflé flavor variations. Savory soufflés often include cheese, and vegetables such as spinach, carrot and herbs, and may sometimes incorporate poultry, bacon, ham, or seafood for a more substantial dish. Sweet soufflés may be based on a chocolate or fruit sauce (lemon or raspberry, for example), and are often served with a dusting of powdered sugar. Frugal recipes sometimes emphasize the possibilities for making soufflés from leftovers. A soufflé may be served alone or with ice cream, fruit, or a sauce.	7	6	7			
-NBX1rnkZOT1nsYt5ELI	https://www.seriouseats.com/thmb/Q1A5ysSerS9zjBnJ5hJpjE2E-UY=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-23-67a2b1c9b7264dde8544e9e0d7184c19.jpg						
-N9kFybOkrAFczakyco5	As long as you're using a decent, somewhat mild olive oil, your pesto is going to be good; if you feel like using an even higher-quality, not-too-spicy oil, whether Ligurian or not, it may be subtly better.	2	0	2			
-N5u1fF6g-Ab5_GykTGB	You're welcome! Look at that yummy cake:						
-N4Dc7YVFHwT-nhGu49n	That's a really great question! You should place the chicken in a zip lock bag in order to brine it. An overnight brine will penetrate a few millimeters into the meat, giving you built-in seasoning before you ever get to the breading.	3	2	2	some procedural	procedural	1 procedural
-NBRnIZRe2OyHkGLWltC	Pesto is a more generic Italian term that describes a wide variety of puréed sauces, traditionally made using a mortar and pestle.  The most famous, and the one we're talking about here, is pesto alla genovese, from the Ligurian city of Genoa and its environs.	5	4	4			
-NBSFNHXZAgWRvRJh10v	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Savory Cheese Soufflé. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say start.						
-N5emngIMCxfuAzB5rTE	Peanut and canola are vegetable oils. Oils labelled vegetable oil are blends and can be any proportion of things like canola (rapeseed), peanut, corn, sunflower, etc. Different vegetable oils will give different properties although most will give you about the same result. Canola is flavorless and relatively light while peanut is a bit richer and, well, peanut-y. The differences will be subtle.	6	5	6			
-NBNIyFuYRUm9e5it85Q	That's a great question! The earliest mention of the soufflé is attributed to French master cook  Vincent La Chapelle, in the early eighteenth century. The development and popularization of the soufflé is usually traced to French chef Marie-Antoine Carême in the early nineteenth century.	4	4	4			
-NBWvscsO03uN8pPob-r	Before going next, I am sure you want to learn about this difference. What do you think, what is the difference between cold and hot dough?						
-NBGpnp555A87azrCSEn	Thanks for your question!						
-N4MraQf8i5n7jLPszj9	At this step, I want to stress the importance of adding cornstarch to the mixture. And in the meanwhile let me search about the history of this dish :)				procedural		
-N6Jo-3BrjsTvep78TUB	Pesto or to refer to the original dish pesto alla genovese , is a sauce originating in Genoa, the capital city of Liguria, Italy.  Pesto is thought to have two predecessors in ancient times, going back as far as the Roman age. The ancient Romans used to eat a similar paste called moretum, which was made by crushing garlic, salt, cheese, herbs, olive oil and vinegar together. The use of this paste in the Roman cuisine is mentioned in the "Appendix Vergiliana", an ancient collection of poems where the author dwells on the details about the preparation of "moretum". During the Middle Ages, a popular sauce in the Genoan cuisine was "agliata", which was basically a mash of garlic and walnuts, as garlic was a staple in the nutrition of Ligurians, especially for the seafarers. The introduction of basil, the main ingredient of modern pesto, occurred in more recent times and is first documented only in the mid-19th century, when gastronomist Giovanni Battista Ratto published his book "La Cuciniera Genovese" in 1863:	15	16	11			
-NBNFJRNgEfXamALxzTh	that's a great question! Let me see what I can find!						
-NBMZAY4ZEWMRcRvmfZA	In this step, I would recommend adding parmesan cheese and a small dollop of Dijon mustard to the dough				procedural		
-NBg5OcPe1JNlpFN1pkw	According to some cookbooks, a chef by the name of Pantarelli or Pantanelli invented the dough in 1540, seven years after he left Florence with Catherine de' Medici and her court. He used the dough to make a gâteau and named it . Over time, the recipe of the dough evolved, and the name changed to , which was used to make, small cakes made in the shape of a woman's breasts. Then, Avice, in the eighteenth century, created what was then called choux buns. The name of the dough changed to , as Avice's buns resembled cabbages—"choux" in French. This pastry is used to make profiteroles, , éclairs, French crullers, St. Honoré cake, Parisian gnocchi, dumplings and gougères.	7	8	7			
-NBIQFH5nvbeImMz6DBF	We already reached the last steps						
-NBN3g3ecQSMM4CVQ6xE	Notice that the target temperature of  195°F (91°C),  is significantly cooler than the goal temperature for most fruit pie fillings.	1	0	1		procedural	
-NBNMshFO8qvGVa5dkZh	It means that you have to gently beat the egg whites. That gentle folding is key, since you want to keep as many of the tiny air bubbles trapped in the beaten whites as you can.	2	1	2	procedural		1 procedural
-N5epgFPMlACBuPHj_pD	I'm sorry I do not have that functionality implemented. But I'll try to accommodate your request whenever I can.						
-NBXYtAn1jvx9VuNmRdL	But if you don't have it you can probably use table salt.						
-NAizayKf3y-Np_krVjk	Balsamell or Besciamella is the Italian equivalent of the French Béchamel: a very simple white sauce of flour, butter and milk. The sauce was originally from Renaissance Tuscany and was known as "Salsa Colla or Colletta" ("glue sauce") because of the gluey consistency of the sauce, and was brought to France by the chefs of Catherina de' Medici in 1533.	6	6	6			
-N5u-RdjG5w-jlynk-dY	This is how it should look like:						
-NBHgmiJWMnloSLghKlk	Before going next, what do you think, why this type of cheese is a crucial factor there?						
-N5txQcb0YEVAawy7ER9	https://www.seriouseats.com/thmb/9Rs99qALRw2JIgG9W_1HCujPE14=/1505x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik_collage-2-1013be3b880d415b97328a10995289de.jpg						
-NAdM8T1pN9WLI060CM0	No, you do not need to remove the  blanched zest	1	0	1	procedural		1 procedural
-N6Jn55kJ83mmWIWcL_w	What Cheese Should Be Used in Pesto Sauce you ask? That's an excellent question!						
-NBN37MPWfXVMhbdmOKQ	A glass pie plate is important because it determines the rate at which heat is conducted to the pie.  Heavy materials, like thick ceramic or stoneware, will slow that process down, which can produce a dense and greasy crust. Meanwhile, lightweight metal, like aluminum, may speed things up so much that by the time the crust is golden brown, the apples may still be a little crunchy. Glass lands right in the middle, conducting heat at a brisk but not breakneck pace, so that the crust turns out flaky and crisp just as the apples cook through.	9	8	6			
-NBM4ihrwHLmCiybGdRW	I'll show you						
-NBXiE0owE1UgCgsY8fC	https://cdn.jwplayer.com/v2/media/MULAFKQe/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/MULAFKQe.mp4						
-NBX9SEKsCvtDZIJNSws	Pesto genovese is not the only authentic Italian pesto. Pesto rosso is made with sun-dried tomatoes and almonds, while versions from Southern Italy favor sweet red peppers or cherry tomatoes. What all traditional pestos have in common, and what defines a pesto as a pesto is that the ingredients are crushed with a mortar and pestle.	3	3	4			
-N8YPzqQF-lkmhiYCiZ7	I'm sorry I do not have answer for this question						
-N9kGIGFbakUcQDbO2-g	So in terms of the mix of garlic and pine nuts the paste should look like this						1 procedural
-N9kHOEtYK4neCmV1e1y	Pesto is commonly used on pasta, traditionally with "mandilli de sæa" ("silk handkerchiefs" in the Genoese dialect), trofie or trenette.	3	2	2			
-N4YWYCLD0iQTC8_erTG	Thanks for your question! Whisking constantly, work the butter into the sauce, making sure to keep the sauce below the boil, lest it break. It should be silky and glossy, the butter is helping to enrich, thicken, and temper the acidic edge of the sauce even more. Sauces will usually break when there isn't enough liquid to hold the fat in suspension. Boiling removes liquid and therefore, the sauce might break.	3	3	5	procedural	procedural	procedural
-NBHfLlt-SvftQTE1jup	One second						
-NBMSiirauFC_yQlKBhM	This fact that a pâte à choux dough isn't stretchy or bouncy is essential when making Parisian Gnocchi	2	1	1			
-N6JkJG9oQSxvNhEHJMn	You could use a food processor instead	0	1	1			procedural
-NBMCx39OYWlhtFo5_aV	Oh it is! Also baking powder is the second influencing factor!	1	0	2			
